Apelido,Username,Data/Hora,Respondendo,Texto,link_img,Comentarios,Retweets,Likes
UOL Notícias,@UOLNoticias,2021-01-23T23:51:15.000Z,"Governo reconhece oferta da Pfizer por vacinas, mas diz que acordo causaria ""frustração"" a brasileiros","Governo reconhece oferta da Pfizer por vacinas, mas diz que acordo causaria 'frustração' a brasil...
Saúde alega que quantidade no primeiro trimestre, de 2 milhões de doses, seria pequena, apesar de valor ser igual ao total importado pela Fiocruz
folha.uol.com.br",https://pbs.twimg.com/card_img/1359773010333495296/eh71UBWv?format=jpg&name=small,95,52,304
UOL,@UOL,2021-01-23T23:51:28.000Z,"Governo reconhece oferta da Pfizer por vacinas, mas diz que acordo causaria ""frustração"" a brasileiros","Governo reconhece oferta da Pfizer por vacinas, mas diz que acordo causaria 'frustração' a brasil...
Saúde alega que quantidade no primeiro trimestre, de 2 milhões de doses, seria pequena, apesar de valor ser igual ao total importado pela Fiocruz
folha.uol.com.br",https://pbs.twimg.com/card_img/1359773010333495296/eh71UBWv?format=jpg&name=small,29,27,95
Guilherme Lobato,@GBragaLobato,2021-01-23T23:52:07.000Z,"Em resposta a 
@SandraS62028898
 e 
@govbr","Sim, melhor investir em varinha mágica pra fazer a Sinovac e a AstraZeneca fornecerem vacinas do nada. Com passe de mágica vc consegue construir novas fábricas, eu confio! ",https://abs-0.twimg.com/emoji/v2/72x72/1f926-200d-2642-fe0f.png,1,0,23
iara,@iaritamourao,2021-01-23T23:56:12.000Z,"imagina ser o primeiro brasileiro a alcançar um bilhão de visualizações em um vídeo no youtube e anos depois hitar novamente fazendo uma campanha de vacinação melhor que o presidente, mc fioti transcendeu","Comentar o Tweet
UOL
@UOL
 · 23 de jan
Mc Fioti lança remix de 'Bum Bum Tam Tam', com clipe filmado no Butantan http://zpr.io/RU4d8",https://pbs.twimg.com/profile_images/1145768271976833025/eJwMOVfN_mini.png,0,1,12
andri,@aandriportela,2021-01-23T23:54:21.000Z,Familia falando sobre a vacina X minha mae mandando foto tomando,,https://pbs.twimg.com/media/EsdHn5aXcAUI-_A?format=jpg&name=small,3,0,62
Vilarinho21,@vilarinho21,2021-01-23T23:56:53.000Z,"Corona a acabar + um objectivo, obrigado ",,https://pbs.twimg.com/ext_tw_video_thumb/1353129587601977346/pu/img/ryFomKemZDOm1J0O.jpg,0,1,17
Assembleia de Deus,@adbrasil,2021-01-23T23:56:13.000Z,"  PGR pede inquérito para apurar conduta de Pazuello em crise de Manaus 
#sosAmazonas #covid19 #coronavirus #sosManaus","Aras pede abertura de inquérito para apurar conduta de Pazuello em Manaus
O procurador-geral da República, Augusto Aras, solicitou hoje ao STF (Supremo Tribunal Fed...
noticias.uol.com.br",https://pbs.twimg.com/card_img/1360215267834531840/Cw-qcI76?format=jpg&name=small,1,0,8
Eme,@emenoronha,2021-01-23T23:54:14.000Z,"""'Vai no Bubutantan': o remix de 'Bum Bum Tam Tam' pela vacinação já está entre nós 
""","Covid-19
'Vai no Bubutantan': o remix de 'Bum Bum Tam Tam' pela vacinação já está entre nós ",https://pbs.twimg.com/semantic_core_img/1353025849784590336/CR-ljUO9?format=jpg&name=small,0,0,14
Alberto Lage,@albertolpcr,2021-01-23T23:53:11.000Z,"“Pessoal, como não tinha vacina da Pfizer pra todo mundo, preferimos não comprar nenhuma”","Comentar o Tweet
Governo do Brasil
@govbr
 · 23 de jan
Já para o Brasil, causaria frustração em todos os brasileiros, pois teríamos, com poucas doses, que escolher, num país continental com mais de 212 milhões de habitantes, quem seriam os eleitos a receberem a vacina.

Leia a nota na íntegra aqui: https://bit.ly/2LP4FqH
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1359229983789621250/USNzRiIk_mini.jpg,1,16,37
Hildegard Angel,@hilde_angel,2021-01-23T23:56:28.000Z,"O governo faz o possível e o impossível p/ INVIABILIZAR a vacinação no país. Até agora só houve vacina porqueJoao Doria foi ágil e pq o lamento da dra. Margareth Dalcomo pegou tão mal pra eles, que correram para apagar a fogueira, não o incêndio, já que 2 milhões de doses é NADA.","Comentar o Tweet
Brunno Melo #TodosPelasVacinas
@BrunnoMeloCBN
 · 23 de jan
O Governo acaba de divulgar uma nota detonando a Pfizer (SIM). Olha essa trecho: ""representantes da Pfizer tentam desconstruir um trabalho de imunização que já está acontecendo em todo o País. Criando situações constrangedoras para o Governo Brasileiro"".
 https://gov.br/saude/pt-br/assuntos/noticias/nota-1…
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1108437982032396290/6ZJy7OOd_mini.jpg,9,85,279
Arquidiocese do Rio de Janeiro,@arqrio,2021-01-23T23:54:00.000Z,"Breve mensagem à presidente da Fiocruz, Dra. Nisia Trindade, e demais autoridades presentes no envio das 2 milhões de vacinas. #vacina #Fiocruz #arqrio",,https://pbs.twimg.com/ext_tw_video_thumb/1353128696157265920/pu/img/LW1_qzc92wt1QqIP.jpg,1,6,26
Bruno,@brunookada,2021-01-23T23:55:54.000Z,"o governo acusando a Pfizer de “marketing, branding e growth”. o mesmo governo que negou a vacina do Butantan por causa do Doria e adesivou um avião pra buscar vacina da Índia (e não conseguiu)","Comentar o Tweet
Governo do Brasil
@govbr
 · 23 de jan
Porém, apesar de todo o poder midiático promovido pelo laboratório, as doses iniciais oferecidas ao Brasil seriam mais uma conquista de marketing, branding e growth para a produtora de vacina*, como já vem acontecendo em outros países.
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1359229983789621250/USNzRiIk_mini.jpg,0,2,3
Livinha,@liviasaliba,2021-01-23T23:52:57.000Z,"Autenticamente falando 

Se vacina aí","Comentar o Tweet
milena
@wwwmlna
 · 23 de jan
meu deus eu fiquei com vontade de chorar????????",https://pbs.twimg.com/profile_images/1361933427969253380/oVTCsLRx_mini.jpg,0,1,10
"use máscara N95 ou PFF2, arrombado",@_burrog,2021-01-23T23:50:58.000Z,"sim, causaria frustração a gente receber a vacina que a Europa inteira tá tomando","Comentar o Tweet
Folha de S.Paulo
@folha
 · 23 de jan
Governo reconhece oferta da Pfizer por vacinas, mas diz que acordo causaria ""frustração"" a brasileiros https://www1.folha.uol.com.br/cotidiano/2021/01/governo-reconhece-oferta-da-pfizer-por-vacinas-mas-diz-que-acordo-causaria-frustracao-a-brasileiros.shtml?utm_source=twitter&utm_medium=social&utm_campaign=twfolha…",https://pbs.twimg.com/profile_images/1345853289787748353/Y8fxdwVz_mini.png,1,5,11
❏ Dea Melo ❒,@deamelo,2021-01-23T23:57:12.000Z,Vergonhoso. Querem explicar o que não tem explicação. Não temos um plano de imunização até agora.,"Comentar o Tweet
Governo do Brasil
@govbr
 · 23 de jan
O Governo Federal/Ministério da Saúde informa que recebeu, sim, a carta do CEO da Pfizer, assim como reuniu-se várias vezes com os seus representantes.
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1359229983789621250/USNzRiIk_mini.jpg,0,0,8
Jair Bolsonano,@JairBolsonano_,2021-01-23T23:52:25.000Z,"- Recebi a Carta da Pfizer e limpei a bunda com ela, tá ok?

- A COVID NÃO PODE PARAR 
- ","Comentar o Tweet
Governo do Brasil
@govbr
 · 23 de jan
O Governo Federal/Ministério da Saúde informa que recebeu, sim, a carta do CEO da Pfizer, assim como reuniu-se várias vezes com os seus representantes.
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1359229983789621250/USNzRiIk_mini.jpg,4,9,81
William Anthony,@williamjornal,2021-01-23T23:59:04.000Z,VEM VACHINA!,,https://pbs.twimg.com/media/EsdIrwIXIAwYgiw?format=jpg&name=small,2,2,11
Prof. Rapha Alves,@RaphaelAlves,2021-01-23T23:58:18.000Z,"Vocês acreditam que o governo acaba de divulgar nota atacando uma fabricante de vacina. Caralho, Bolsonaro é a pior coisa que já aconteceu pra esse país.","Comentar o Tweet
Governo do Brasil
@govbr
 · 23 de jan
O Governo Federal/Ministério da Saúde informa que recebeu, sim, a carta do CEO da Pfizer, assim como reuniu-se várias vezes com os seus representantes.
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1359229983789621250/USNzRiIk_mini.jpg,0,2,14
Natalhão,@natalhaoreal,2021-01-23T23:59:20.000Z,Crl só a galerinha com dinheiro tá sendo vacinada? Essa vacina ainda não chegou no postinho do Parque União,"Comentar o Tweet
Arthur Benozzati (Masculinah)
@benozzatiarthur
 · 23 de jan
Imunizadah ",https://pbs.twimg.com/profile_images/1353153366705233922/7JA2tiL2_mini.jpg,0,0,8
Rádio Clube do Pará,@rclubepara,2021-01-23T23:53:58.000Z,"O técnico de enfermagem Brenno Homobono, 25,  atua desde o início da pandemia na linha de frente de um hospital particular do Amapá  e encontrou uma forma bem-humorada para incentivar as pessoas a se imunizarem contra a covid-19. Foi tomar o vacina fantasiado de jacaré. #vacina",,https://pbs.twimg.com/media/EsdHijrWMAUvZR5?format=jpg&name=small,4,3,16
Jose Gallucci-Neto,@josegallucci,2021-01-23T23:53:13.000Z,"Governo justifica em nota que mais vacinas (as da Pfizer) frustrariam o povo brasileiro pelo número inicial baixo de doses oferecidas. (por isso não negociaram??)
Continuam achando que somos idiotas.","Comentar o Tweet
Governo do Brasil
@govbr
 · 23 de jan
Já para o Brasil, causaria frustração em todos os brasileiros, pois teríamos, com poucas doses, que escolher, num país continental com mais de 212 milhões de habitantes, quem seriam os eleitos a receberem a vacina.

Leia a nota na íntegra aqui: https://bit.ly/2LP4FqH
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1359229983789621250/USNzRiIk_mini.jpg,7,9,86
ℋeℓeηαSthephanowitz™,@Helenasth,2021-01-23T23:54:01.000Z,"A vacina que está sendo aplicada nos EUA e europa. Aqui no Brasil Bolsonaro não quis por que causaria ""frustração"" a brasileiros","Governo reconhece oferta da Pfizer por vacinas, mas diz que acordo causaria
Saúde alega que quantidade no primeiro trimestre, de 2 milhões de doses, seria pequena, apesar de valor ser igual ao total importado pela Fiocruz
outline.com",https://pbs.twimg.com/card_img/1359773010333495296/eh71UBWv?format=jpg&name=small,2,1,3
Salem,@rodrigosalem,2021-01-23T23:54:50.000Z,"Com a mudança de presidente, a vacinação nos EUA finalmente decolou. Média de um milhão de vacinados por dia já superada.","Comentar o Tweet
Zack Stentz
@MuseZack
 · 23 de jan
Wow! Another good day for vaccination in the US with 1.3 million doses recorded, our best weekend number yet! The 7 day rolling average is now at 1.1 million doses a day. Soon the number of vaccinated Americans will be greater than the recorded number of US COVID cases.
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1199436711631015937/-pnb6swe_mini.jpg,1,0,40
"𝙼𝚊𝚛𝚌𝚎𝚕𝚘 𝙱𝚕𝚘𝚌
VACINA JÁ",@marcelobloc,2021-01-23T23:57:42.000Z,"Eu vou tomar vacina
Quem não quiser que tome cloroquina
Não vou passar vergonha
Quem não quiser que escute esse pamonha ",,https://pbs.twimg.com/ext_tw_video_thumb/1353129767084687360/pu/img/vDkh7urVaFekKz6G.jpg,1,1,9
Camilo Capiberibe,@CamiloPSB,2021-01-23T23:56:20.000Z,"Hoje cedo participei do sábado de luta pela vacina, pela democracia e pela vida, pedindo o #impeachment do presidente 
@JairBolsonaro
. Foi uma carreata, respeitando o distanciamento social e muito representativa. Participaram parlamentares das 3 esferas, centrais sindicais (1/3)",,https://pbs.twimg.com/media/EsdIFIFWMAIMmPP?format=jpg&name=small,4,0,18
Rede Brasil Amazônia,@RBATVBelem,2021-01-23T23:54:46.000Z,"O técnico de enfermagem Brenno Homobono, 25,  atua desde o início da pandemia na linha de frente de um hospital particular do Amapá  e encontrou uma forma bem-humorada para incentivar as pessoas a se imunizarem contra a covid-19. Foi tomar o vacina fantasiado de jacaré. #vacina",,https://pbs.twimg.com/media/EsdHuTDW8AIaMYj?format=jpg&name=small,1,2,6
"Jorge Leite-POA,RS.",@JorgeMFLeite1,2021-01-24T23:56:01.000Z,"E quem é tu para julgar que Bolsonarista não acredito na ciência?Nós apenas somos lúcidos o suficiente para percebermos a farsa que se tornou esse ""mov. Político"".Que o vírus existe,ñ resta dúvida,agora crer em PANDEMIA é ser MUITO ""ingênuo"".Vacina feita a toque de caixa,Tô FORA!",,https://pbs.twimg.com/media/EsiRlipXUAAIpQy?format=jpg&name=small,0,1,18
"Jô Ferraz
BOLSONARO38
SDV",@Jocelen19780783,2021-01-24T23:52:49.000Z,"ENORMES PROTESTOS ANTI-LOCKDOWN NA DINAMARCA 
 Na luta contra o vírus corona e a ""variante do vírus"" da Grã-Bretanha, a Dinamarca apertou suas medidas tirânicas do Corona. No sábado, partidários da iniciativa ""Homens de Preto"" no Facebook protestaram contra as restrições aos",,https://pbs.twimg.com/ext_tw_video_thumb/1353490782259437575/pu/img/qQ9OcB3aWiR7SOwm.jpg,1,6,8
Gazeta do Povo,@gazetadopovo,2021-01-24T23:57:32.000Z,Por que os presidiários são prioritários na fila da vacina,"Por que os presidiários são prioritários na fila da vacina
De acordo com o Plano Nacional de Vacinação, população carcerária está na terceira fase da imunização prioritária. Saiba mais na Gazeta do Povo!
gazetadopovo.com.br",https://pbs.twimg.com/card_img/1361115901202948097/sNurwoL-?format=jpg&name=small,27,7,54
Naomi,@kampbelldabxd,2021-01-24T23:52:17.000Z,só pra eu lembrar daquele tempo sem coronavírus e com Kendrick Lamar ,,https://pbs.twimg.com/media/EsiQpSjXYAAtBP9?format=jpg&name=small,0,1,52
Dame-se,@DSM_Monteiro,2021-01-24T23:58:42.000Z,"O astronauta ministro do Bozo está no mundo da lua neste momento em busca da vacina Brasileira , tenham calma gente!",,https://pbs.twimg.com/media/EsiSNxAXMAQTh60?format=jpg&name=small,0,0,15
Gabriel Braga,@gabmaiabraga,2021-01-24T23:52:00.000Z,"A campanha de vacinação perfeita seria com a Ludmilla, sente só:

Te piquei certin
Te piquei certin
O Brasil sem sarampo
Porque eu te piquei certin

Te piquei certin
Te piquei certin
Não tem difteria
Porque eu te piquei certin",,https://pbs.twimg.com/media/EsiPSOaW4AYK60U?format=jpg&name=small,3,3,25
¿Where.Does.the.Dj.Go?,@DanielMorgner,2021-01-24T23:53:57.000Z,"Mas pra que a pressa em comprar vacina
70 milhões de doses 
Não é mesmo #JairBolsonaro e #PazuelloIncompetente ???","Comentar o Tweet
Folha de S.Paulo
@folha
 · 24 de jan
Em colapso, Rondônia anuncia transferência de doentes com Covid-19 e pede médicos https://www1.folha.uol.com.br/equilibrioesaude/2021/01/em-colapso-rondonia-anuncia-transferencia-de-doentes-com-covid-19-e-pede-medicos.shtml?utm_source=twitter&utm_medium=social&utm_campaign=twfolha…",https://pbs.twimg.com/profile_images/1345853289787748353/Y8fxdwVz_mini.png,0,0,2
Informar Rio News,@InformarRio,2021-01-24T23:51:01.000Z,"Sobre a vacinação no Brasil:
Fonte: @ZGotinha_ #InformarRio  ",,https://pbs.twimg.com/media/EsiQdOOXYAAxxTa?format=jpg&name=360x360,0,3,2
Qual Máscara?,@qualmascara,2021-01-24T23:58:05.000Z,"Alguns países da Europa já definiram o uso obrigatório de máscaras cirúrgicas ou N95/PFF2 em espaços públicos fechados. Já sabemos que a nova variante é bem mais contagiosa, e por isso usar uma boa máscara é ainda mais importante.",,https://pbs.twimg.com/media/EsiRwfOXcAcljMk?format=jpg&name=small,4,68,197
Filipe Speck,@filipespeck,2021-01-24T23:46:49.000Z,Aqui tem um dashboard da prefeitura para acompanhar a vacinação:,"Vacinas - Covid19 - Porto Alegre / RS
Google Data Studio turns your data into informative dashboards and reports that are easy to read, easy to share, and fully customizable.
datastudio.google.com",https://pbs.twimg.com/card_img/1362378857530204160/BSPzKIbK?format=jpg&name=240x240,0,0,4
Tinazeraa,@tinavha,2021-01-24T23:54:30.000Z,"Pensei q ele tava com corona sla, depois q me toquei do q era Kklklkkk que desgraçado","Comentar o Tweet
Futmais
@futtmais
 · 24 de jan
O THIAGO GALHARDO ACABOU DE SOLTAR ESSA AÍ NO INSTAGRAM ",https://pbs.twimg.com/profile_images/1332142847794016256/vzVjH1dt_mini.jpg,1,0,3
Elisa Brom,@brom_elisa,2021-01-24T23:53:55.000Z," Sempre Presuma

A 
iência dessa galera sempre foi outra

Afinal de contas pra Doria e sua turma, que estão brincando com vidas e com a Ciencia de verdade,tanto faz se a Coronavac é eficaz ou não
@jairbolsonaro
 @CarlosBolsonaro
 @BolsonaroSP
 @FlavioBolsonaro",,https://pbs.twimg.com/ext_tw_video_thumb/1353490937767460866/pu/img/PEhvL1yE2sjq5CYs.jpg,25,24,53
Jordan Lima,@jordanfarialima,2021-01-24T23:58:01.000Z,"Número de pessoas hospitalizadas nos EUA é o menor desde 14 de dezembro de 2020.

Só a vacina salva!","Comentar o Tweet
The COVID Tracking Project
@COVID19Tracking
 · 24 de jan
Our daily update is published. States reported 1.7M tests, 143k cases, and 1,940 deaths. 110,628 people are currently hospitalized in the U.S., the fewest since December 14.
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1286024647171956736/bJ4lH6YI_mini.png,5,2,50
Dilma Resistente,@DilmaResiste,2021-01-24T23:57:48.000Z,"Fantástico apontou que as boas relações com o país asiático são fundamentais para a garantia do plano de vacinação contra a Covid-19 https://revistaforum.com.br/midia/fantastico-da-globo-destaca-ataques-do-governo-e-de-eduardo-bolsonaro-contra-china/…
#Resistencia1025Dias #CarreataForaBolsonaro #ImpeachmentDeBolsonaroUrgente
Siga nosso Instagram 
@DilmaResiste","Fantástico, da Globo, destaca ataques do governo e de Eduardo Bolsonaro contra a China | Revista...
Programa apontou que as boas relações com o país asiático são fundamentais para a garantia do plano de vacinação contra a Covid-19
revistaforum.com.br",https://pbs.twimg.com/card_img/1361289536320524292/KSZ42vl5?format=jpg&name=small,0,6,21
ROCHA ADVOGADO,@rocha_lcr,2021-01-24T23:55:48.000Z,Quando o Presidente da República é sério e pensa em salvar vidas dos compatriotas funciona assim: vai e toma a vacina para afastar qualquer dúvida e dar o exemplo. Mas tem que ser sério.,,https://pbs.twimg.com/ext_tw_video_thumb/1353491690724732929/pu/img/uAUx0gmwr7LCr05y.jpg,2,2,8
Bê Neviani,@Be_neviani,2021-01-24T23:48:25.000Z,"Reconhecimento de recusa de oferta da Pfizer amplia críticas a atuação de Bolsonaro na pandemia - Natália Cancian
Thiago Resende","Reconhecimento de recusa de oferta da Pfizer amplia críticas a atuação de Bolsonaro na pandemia -...
Ministério da Saúde afirma que acordo com o laboratório 'causaria frustração em todos os brasileiros'
folha.uol.com.br",https://pbs.twimg.com/card_img/1361073407501209601/kRdnuQIg?format=jpg&name=small,0,2,1
Dom Vito Corleone,@Spy0081,2021-01-24T23:49:30.000Z,Fiocruz negocia mais 15 milhões de doses de vacina da AstraZeneca,"Fiocruz negocia mais 15 milhões de doses de vacina da AstraZeneca
Laboratório quer garantir imunização antes da chegada de matéria prima
folhavitoria.com.br",https://pbs.twimg.com/card_img/1361127880089083912/ugB_sclg?format=jpg&name=240x240,1,1,12
Vitor Santos,@jornalistavitor,2021-01-24T23:55:22.000Z,"A Bola da aprovação das vacinas, está com o presidente Jair Bolsonaro, se ele não der a ordem de aprovação, a vacina é reprovada.

A Anvisa é um puxadinho do presidente Jair Bolsonaro.

Até parece que a Anvisa é uma empresa de fundo de quintal, na administração Bolsonaro.","Comentar o Tweet
TV Cultura
@tvcultura
 · 24 de jan
Gerente-geral de medicamentos e produtos biológicos da Anvisa (Agência Nacional de Vigilância Sanitária), Gustavo Mendes Lima Santos foi entrevistado especial do Jornal da Cultura.
https://cultura.uol.com.br/noticias/15919_a-bola-nao-esta-com-a-anvisa-diz-gerente-geral-da-agencia-sobre-a-vacina-russa.html…",https://pbs.twimg.com/profile_images/1308043992861487104/iUGIHoia_mini.jpg,1,3,4
Nix,@NiqueWw,2021-01-24T23:59:05.000Z,Já demos um passo muito importante quanto ao bem da nossa sanidade. Próximo tweet aguardado: última noite sem vacina,"Comentar o Tweet
Braian Rizzo
@braian
 · 24 de jan
Última noite sem BBB ",https://pbs.twimg.com/profile_images/1350524180970823681/mOqjNTi9_mini.jpg,0,0,4
Gustavo A. Valverde,@GustavoValverde,2021-01-24T23:52:31.000Z,Mejores que las de Pfizer.,"Comentar o Tweet
Jannio Guzmán
@JannioGuzman
 · 24 de jan
Maduro presenta unas gotas «milagrosas» que «neutralizan» el coronavirus https://abc.es/internacional/abci-maduro-presenta-unas-gotas-milagrosas-neutralizan-coronavirus-202101250034_noticia.html…",https://pbs.twimg.com/profile_images/1200486799556132866/aSIjg5-Y_mini.jpg,2,0,7
Filipe G. Martins,@filgmartin,2021-01-25T22:02:03.000Z,"""O corno é sempre o último a saber"", já diz o ditado popular. Dória anunciou, hoje, que resolverá amanhã uma situação que já havia sido resolvida nos últimos dias, graças à boa relação do Brasil com a China, conforme anunciado pelo Emb. 
@WanmingYang
 em carta ao Ministro Pazuello.",,https://pbs.twimg.com/ext_tw_video_thumb/1353825363097432064/pu/img/liq9NaK506W11W50.jpg,1000,2500,11100
