Apelido,Username,Data/Hora,Respondendo,Texto,link_img,Comentarios,Retweets,Likes
DCM ONLINE,@DCM_online,2021-02-11T23:59:10.000Z,Alesp aprova multa de até R$ 100 mil para quem furar a fila de vacinação em São Paulo,"Alesp aprova multa de até R$ 100 mil para quem furar a fila de vacinação em São Paulo
Da CNN Brasil: A Assembleia Legislativa de São Paulo (Alesp) aprovou na quarta-feira (10) o Projeto de Lei que penaliza quem furar a fila da vacina contra a Covid-19 em até R$ 100 mil. A aprovação da...
diariodocentrodomundo.com.br",https://pbs.twimg.com/card_img/1362561758230061056/2bmm5ED9?format=jpg&name=small,4,13,61
MBL News,@mblivrenews,2021-02-11T23:49:10.000Z,"Em alguns estados, a vacina está acabando e o ministro foi cobrado","Pazuello é pressionado por senadores a agilizar vacinação - MBL News
Em sessão do Senado, Ministro da Saúde apresenta explicações sobre a pandemia
mblnews.org",https://pbs.twimg.com/card_img/1362569171696029702/_RzhdFkG?format=jpg&name=small,7,3,54
Secretaria da Saúde,@SES_RS,2021-02-11T23:57:17.000Z,Segunda dose da vacina contra a Covid-19 começa a ser aplicada no RS,"Segunda dose da vacina contra a Covid-19 começa a ser aplicada no RS
Com menos de um mês do início da vacinação contra a Covid-19, em 18 de janeiro, pelo menos 48 municípios do Rio Grande do Sul já começaram a aplicar a segunda dose da vacina. As 1.525 doses foram...
saude.rs.gov.br",https://pbs.twimg.com/card_img/1361875949357252610/PnJwJokR?format=jpg&name=240x240,3,2,12
Dados da COVID-19 no Brasil,@covid19brbot,2021-02-11T23:57:22.000Z," [ATUALIZAÇÃO] 
 Fonte: Secretarias Estaduais de Saúde (https://covid19br.wcota.me)
 Brasil tem 9.721.720 casos e 236.499 óbitos por #coronavirus.
 São 62.553 casos e 1.649 óbitos novos em relação ao balanço do dia anterior do Ministério da Saúde.",,https://pbs.twimg.com/media/Et--hlaXYAkYse3?format=jpg&name=small,1,,7
Ana Claudino,@Sapataoamiga,2021-02-11T23:53:05.000Z,"Corrente: post aqui sua foto de folião para a gente lembrar como era quando tinha carnaval 

corona devolve meu Carnavrau","Comentar o Tweet
l u c i
@lucigoncalvesa
 · 11 de fev
Corrente: post aqui sua foto de folião para a gente lembrar como era quando tinha carnaval 

corona seu fdp arrombado vc me tirou TUDO  twitter.com/transcurecer/s…",https://pbs.twimg.com/media/Et-9iYRXcAArJ6u?format=jpg&name=small,,3,16
Ana Fontes,@AnaFontesBR,2021-02-11T23:58:11.000Z,"O maior número de mortes em 24 horas 
 estamos num atoleiro , sensação ruim gente 
Não aglomere , use máscara , lave as mãos , cuide dos seus , a vacina tá longe de chegar para todos (infelizmente)",,https://pbs.twimg.com/media/Et--tleXYAMrPrb?format=jpg&name=small,1,3,6
Belém Notícias,@Belem_Noticias,2021-02-11T23:59:52.000Z,"Fiocruz detecta três variantes do coronavírus em Rondônia.
No estado, foram achadas as novas cepas encontradas anteriormente no Reino Unido, África do Sul e no Brasil.",,https://pbs.twimg.com/media/Et-_GC0WQAE-AQo?format=jpg&name=small,,,7
Rainha do gado,@MiihcardosoPi,2021-02-11T23:50:14.000Z,"Corrente: Poste aqui sua foto de folião para a gente lembrar como era quando tinha carnaval.

vai se fuder corona, saudades de uma aglomeração","Comentar o Tweet
Naynay
@nayanna_peress
 · 11 de fev
Corrente: Poste aqui sua foto de folião para a gente lembrar como era quando tinha carnaval.

Não postei só minha pq o legal é a resenha com a gurizada
  twitter.com/kiraperoba/sta…",https://pbs.twimg.com/media/Et-834jWgAQS6Bs?format=jpg&name=small,2,,5
Seu Menino,@dmrmlkin,2021-02-12T21:33:44.000Z,"Agorinha o 
@EstiloDUB
 lança um desse também

Jacaré com suspensão a ar","Comentar o Tweet
todo dia um video sem sentido nenhum
@videonosense
 · 12 de fev
0:12
79,8 mil visualizações",https://pbs.twimg.com/profile_images/1203123757172318208/-PTnD09p_mini.jpg,2,4,10
"Angela Maria
20 continho",@angelam81054681,2021-02-12T23:54:11.000Z,A vacina contra o Covard-17 é o #ForaBolsonaro .,"Comentar o Tweet
MARIO
@marioscand
 · 12 de fev",https://pbs.twimg.com/profile_images/1355989291424477186/JX3JEOzq_mini.jpg,,2,4
Mari Botter,@maribotter,2021-02-12T23:51:28.000Z,"Assistindo as matérias no Em Pauta, reforço o que venho dizendo há pelo menos 3 meses. A ÚNICA VACINA QJE TEMOS NO PAÍS É A CORONAVAC. O governo federal não comprou vacinas. Simples assim.",,https://pbs.twimg.com/media/EuEGwz1XUAACiMJ?format=jpg&name=small,11,163,659
Zécurubu,@ZeHenriq_,2021-02-12T23:54:17.000Z,O coronga tirou de nós oq mais amamos: NOSSAS PERSONAGENS DE CARNAVAL. ,,https://pbs.twimg.com/media/EuEHaTMXIAUC5BJ?format=jpg&name=900x900,,,4
UOL Notícias,@UOLNoticias,2021-02-12T23:47:14.000Z,"Bolsonaro sobre auxílio emergencial: ""Mais três ou quatro meses, depois tem que voltar a trabalhar""

O presidente voltou a dizer que governo estuda mais três ou quatro meses de auxílio, e acrescentou que ""depois tem que voltar a trabalhar e acabar com essa história de fecha tudo""","De 
UOL",https://pbs.twimg.com/media/EuEFakaWYAEPe4n.jpg,202,64,183
Não está sendo fácil,@esquerdistassim,2021-02-12T23:52:18.000Z,"Cloroquina pra nós,
""Vachina"" pra eles.

Vai, bobo, ser negacionista. Vc morre e o Jair fica aí, bem vivo, lambendo leite condensado com alfafa.

#COVID19
#coronavirus #JN","Comentar o Tweet
DCM ONLINE
@DCM_online
 · 12 de fev
Olinda, mãe de Bolsonaro, se vacina em casa contra o coronavírus https://diariodocentrodomundo.com.br/essencial/olinda-mae-de-bolsonaro-se-vacina-em-casa-contra-o-coronavirus/…",https://pbs.twimg.com/profile_images/718100254306992128/sdOjwWxp_mini.jpg,,2,5
Guilherme dos Santos,@2gsantoss,2021-02-12T21:48:48.000Z,"Em resposta a 
@chicletada97", esses menor brinca mto com a vida mane,https://abs-0.twimg.com/emoji/v2/72x72/1f602.png,1,,1
Assembleia de Deus,@adbrasil,2021-02-12T23:55:57.000Z," Quem está com Covid pode se vacinar?

Não. Recomendação da Organização Mundial de Saúde (OMS) é esperar recuperação do quadro agudo da doença e suspensão do isolamento. Quem está com #Covid19 ainda pode esperar mais 6 meses antes de receber a vacina","Quem está com Covid pode se vacinar?
Quem teve teste PCR positivo NÃO deve ser vacinar, segundo recomendação da Organização Mundial de Saúde (OMS). Deve ser vacinado normalmente quem não tem sintomas ou teste que confirma a infecção.
g1.globo.com",https://pbs.twimg.com/card_img/1362800580536770563/FEtQzkQU?format=jpg&name=small,,,6
Sara Bodowsky,@SaraBodowsky,2021-02-12T23:19:52.000Z,"Minha mãe esperando pela vacina (errada não tá 
)",,https://pbs.twimg.com/media/EuD_hoVXAAo6IPl?format=jpg&name=360x360,35,8,663
São Gonçalo • RJ,@saogoncalo_RJ,2021-02-12T23:58:37.000Z,Vacinação contra Covid-19 continua em #SãoGonçalo durante período de #carnaval,"Vacinação contra Covid-19 continua em SG durante período de carnaval
Unidades de saúde estarão abertas neste sábado para vacinar contra Covid-19.
plantaoenfoco.com.br",https://pbs.twimg.com/card_img/1362361929906466817/ziJ2KD-Y?format=jpg&name=small,,1,3
Limone,@crovislimone2,2021-02-12T23:56:41.000Z,"Pessoal qual será a vacina mais segura? Pfizer, Moderna, Coronavac? Já ouvi vários relatos de efeitos colaterais da Pfizer em idosos. Será que a Coronavac é mais segura nesse sentido?","Comentar o Tweet
Respondedor /returning the Origins\
@Respondedor6
 · 7 de fev
Em resposta a @LeniSuspenso e @bibiula10
Ué? Se seus efeitos colaterais são mortais, então quer dizer que deve ser obrigatoriamente usada, e aliás na Dinamarca 23 idosos morreram após usar a vacina Pzifer",https://pbs.twimg.com/profile_images/1361454346957975556/uPMA252F_mini.jpg,,1,1
Lucas Leal,@lukhasleal38,2021-02-12T23:54:04.000Z,"Não sei e honestamente não importa. Que fique 10 anos se precisar.  As pessoas tem que dar prioridade para vacinação, muita lamentação já por causa de carnaval","Comentar o Tweet
antifa safafofo
@maumaucirilo
 · 12 de fev
levando em conta o ritmo da vacinação, vocês acham que a gente vai ter carnaval em 2022?",https://pbs.twimg.com/profile_images/1358932851056652295/InxOkOIb_mini.jpg,,,2
Rhodrigo Melo,@RhodrigoM,2021-02-12T23:57:20.000Z,"Vacina p minha mãe, cloroquina p sua, tá okey?","Comentar o Tweet
O Antagonista
@o_antagonista
 · 12 de fev
Olinda Bolsonaro, de 93 anos, tomou hoje a primeira dose da vacina contra a Covid-19 em Eldorado, no interior de São Paulo.

https://oantagonista.com/brasil/mae-de-jair-bolsonaro-e-vacinada-contra-a-covid/…",https://pbs.twimg.com/profile_images/545680042630447104/0mw8fVFF_mini.png,1,1,14
Sandroka13,@Sandroka131,2021-02-12T23:50:23.000Z,"“Sem essas duas providências [retomada imediata do auxílio e campanha nacional da vacinação], vamos passar por um semestre muito difícil no Brasil por única responsabilidade do governo federal” (Haddad na CBN)
#FINES","Haddad: “não podemos deixar o povo morrer de Covid-19 e de fome” - PT na Câmara
Em entrevista ao jornalista Kennedy Alencar, do ‘UOL’, ex-prefeito de São Paulo e ex-ministro da Educação responsabilizou o presidente Jair Bolsonaro por pelo menos 150 mil mortes em decorrência da...
ptnacamara.org.br",https://pbs.twimg.com/card_img/1362748970364260361/WZJoEtqK?format=jpg&name=small,,8,19
Lins,@_MyleMyle,2021-02-12T23:51:09.000Z,"Deposite aqui uma  foto sua no carnaval :  MyleMyle do Perfect 
 você me paga corona ","Comentar o Tweet
Tn
@Yuri_Tuan2
 · 12 de fev
Deposite aqui uma foto sua no Carnaval:
 
Maquinista dos BRABOS 
  twitter.com/dg_do15/status…",https://pbs.twimg.com/media/EuEGlv8XYAUdHYa?format=jpg&name=small,,2,10
carolina mello,@mellocomdoisele,2021-02-12T23:51:57.000Z,Esse homem é tão misterioso que não tem foto dele com agulhinha é uma foto do cartão de vacina só,"Comentar o Tweet
Fernanda Canofre
@fercanofre
 · 12 de fev
Notícia bonita do dia: Raduan Nassar, 85, está vacinado contra o novo coronavírus ",https://pbs.twimg.com/profile_images/1295586136916733953/HHB9FaJI_mini.jpg,,,6
Bernardete Aguiar,@arquiberlula13,2021-02-12T23:50:55.000Z,"'Reduz transparência' para sociedade brasileira: imprensa condena mudança de jornalistas na Câmara: https://br.sputniknews.com/brasil/2021021216945152-reduz-transparencia-para-sociedade-brasileira-imprensa-condena-mudanca-de-jornalistas-na-camara/… via 
@sputnik_brasil","'Reduz transparência' para sociedade brasileira: imprensa condena mudança de jornalistas na Câmara
Retirada dos profissionais do local, que abrigará gabinete da presidência da Câmara, desmerece trabalho da imprensa e afasta parlamentares do escrutínio da sociedade...
br.sputniknews.com",https://pbs.twimg.com/card_img/1362842403011497988/P_5vczRd?format=jpg&name=small,,2,6
Miranda Sá,@MirandaSa_,2021-02-12T23:48:23.000Z,AQUI NÃO TEM PELO DESPREZO DO GOVERNO BOLSONARO ! Que vergonha... : Os EUA já têm doses de vacina suficientes para todo o País,"EUA já têm doses de vacina suficientes para todo o País
O presidente dos Estados Unidos, Joe Biden, anunciou a conclusão de um acordo para a compra de mais 200 milhões de doses de vacinas contra o coronavírus.
istoedinheiro.com.br",https://pbs.twimg.com/card_img/1363041996114378754/l--xXxkv?format=jpg&name=small,1,2,6
"Rita Oliveira
BRASIL CONSCIENTE",@RitaOli36702816,2021-02-12T23:48:47.000Z,Pesquisadores brasileiros comprovam presença do coronavírus no ar | Minas Gerais | G1.,"Pesquisadores brasileiros comprovam presença do coronavírus no ar
Resultado reforça alerta para risco em locais mal ventilados ou com pouca circulação do ar, além da importância do uso de máscaras, ainda mais que a limpeza de superfícies.
g1.globo.com",https://pbs.twimg.com/card_img/1360302386426900482/Dm4dwpH3?format=jpg&name=small,,2,1
Carolina Moreno,@anarina,2021-02-12T22:27:08.000Z,"Fiquei em dúvida se atrapalhava o clima carnavalesco com essa reportagem lembrando que estamos há mais de mês com 200 mortes por dia só em SP. Como diz a filha de uma senhora morta semana passada: ""Cuida, evita. Porque é triste. Dói, dói muito na gente.""","SP2 | Média diária de mortes por causa da Covid-19 é a maior dos últimos 6 meses | Globoplay
O estado de São Paulo registra há mais de 30 dias, média acima das 200 mortes por dia
globoplay.globo.com",https://pbs.twimg.com/card_img/1362894199323037699/GTJX_nl9?format=jpg&name=small,2,11,40
Isaac Schrarstzhaupt,@schrarstzhaupt,2021-02-12T23:50:29.000Z,Que beleza de decreto. Pra comemorar a chegada da variante P1 à serra gaúcha.,,https://pbs.twimg.com/media/EuEGiemWgAISxII?format=jpg&name=medium,1,,7
Fala Brasil,@fala_brasil,2021-02-13T22:30:00.000Z,Pazuello e o governador Wilson Lima anunciaram o plano de aceleração de vacinação contra a Covid-19 a partir do dia 22 de fevereiro #FalaBrasil,"Ministro da Saúde antecipa vacinação para pessoas acima de 50 anos na Amazônia
O ministro da Saúde, Eduardo Pazuello, está em Manaus desde ontem para uma série de encontros e ações de combate ao coronavírus na região. Ele e o governador Wilson Lima anunciaram o plano de...
recordtv.r7.com",https://pbs.twimg.com/card_img/1358811575063347205/_l5XGVMy?format=png&name=360x360,,,8
breno.,@Breno_motta1,2021-02-13T23:58:24.000Z,"Postinho machucou, vou ligar pro Procon","Comentar o Tweet
Leo
@MartinsLeo0
 · 13 de fev
9 reais um toddynho",https://pbs.twimg.com/profile_images/1351312302574882816/TZ6OMGZa_mini.jpg,,2,2
DrFurlan,@dr_furlan,2021-02-13T22:38:02.000Z,"Quero agradecer as equipes que trabalharam voluntariamente, dando suporte na organização e segurança durante a vacinação dos nossos idosos. É muito bom poder contar com ajuda desses profissionais que dedicaram seu tempo para fazer um trabalho humanitário de extrema importância.",,https://pbs.twimg.com/media/EuI_i6FXAAERmuZ?format=jpg&name=small,2,5,40
geo,@geovannioreal,2021-02-13T22:30:34.000Z,E CABE A IVETE E A CLÁUDIA LEVAREM ESSA LIVE PARA OS PALCOS PÓS VACINA! #IveteClaudiaEVoce,,https://pbs.twimg.com/media/EuI91nBXUAIlevQ?format=jpg&name=360x360,,4,18
amandaaa,@amandaperini_,2021-02-13T23:13:59.000Z,"“minha filha nunca tomou vacina e tá bem” 
a filha:",,https://pbs.twimg.com/media/EuJHxQAXIAUcbTT?format=jpg&name=medium,2,,3
Angola e suas pérolas,@angolaperola,2021-02-13T22:04:34.000Z,Eu e meu casa depois da vacina,,https://pbs.twimg.com/media/EuI34uPXMAYnS0W?format=jpg&name=small,1,2,33
Ian,@7anthony_scarpa,2021-02-13T22:42:31.000Z,Minha véinha tomando vacina=tudo pra mim,,https://pbs.twimg.com/ext_tw_video_thumb/1360720993581424640/pu/img/JCJD8l2-1Iol-bMu.jpg,,,1
Gi sely,@Giis_ely,2021-02-13T23:51:27.000Z,"Meu vô tá muito chique, tomou vacina e apareceu no jornal ",,https://pbs.twimg.com/media/EuJQWekXIAU08GW?format=jpg&name=small,,,10
SPLASH CELEBS,@Splash_Celebs,2021-02-13T22:08:27.000Z,Brothers ouvem fogos e especulam início da vacinação contra a Covid-19 http://zpr.io/RHuHi  #BBB21,"Brothers ouvem fogos e especulam início da vacinação contra a Covid-19
Lumena, João Luiz, Gilberto e Sarah conversavam no quarto cordel esta tarde e a psicóloga ...
tvefamosos.uol.com.br",https://pbs.twimg.com/card_img/1360712471326191626/4MC8CX_1?format=png&name=small,,1,10
Portal UAI,@portaluai,2021-02-13T22:04:00.000Z,COVID-19: vacina da Oxford vai ser testada em crianças e adolescentes,"COVID-19: Vacina da Oxford vai ser testada em crianças
Segundo a Universidade de Oxford, este vai ser o primeiro ensaio clínico mundial com essa faixa etária
em.com.br",https://pbs.twimg.com/card_img/1360711354714259459/c9blyReG?format=jpg&name=small,,1,5
Fernanda Melchionna,@fernandapsol,2021-02-13T23:14:22.000Z,"Pq o Ministério da Saúde usou apenas 9% do total de 24,5 bilhões liberados em caráter emergencial para compra e desenvolvimento de vacinas contra Covid-19? Intenção não basta, Pazuello! O governo precisa acelerar compra de vacinas e agilizar o plano de imunização e salvar vidas.",,https://pbs.twimg.com/media/EuJHiJxWgAQUHbh?format=jpg&name=small,9,60,325
Alessandra com ss,@alecaarvalhoo,2021-02-13T23:39:32.000Z,"Queria tá assim agora, uma hora dessa em Olinda, em pleno sábado de carnaval, com a amiga que eu gosto. Corona, EU TE ODEIO",,https://pbs.twimg.com/media/EuJNnlWWgAYBDoo?format=jpg&name=small,,,1
Portal R7.com,@portalR7,2021-02-13T22:15:00.000Z,Imunização de idosos com mais de 90 anos começa em Contagem (MG) http://r7.com/9RR6,,https://pbs.twimg.com/media/EuII832XAAUVGVh?format=jpg&name=small,1,5,19
UOL TV e Famosos,@UOLtvefamosos,2021-02-13T22:11:13.000Z,Brothers ouvem fogos e especulam início da vacinação contra a covid-19,"Brothers ouvem fogos e especulam início da vacinação contra a Covid-19
Lumena, João Luiz, Gilberto e Sarah conversavam no quarto cordel esta tarde e a psicóloga ...
tvefamosos.uol.com.br",https://pbs.twimg.com/card_img/1360712471326191626/4MC8CX_1?format=png&name=small,1,1,13
Júlia,@juliamavila,2021-02-13T23:11:19.000Z,Corona vc me tirou dançar modo turbo com as amigas no carna e eu nunca irei te perdoar por isso,"Comentar o Tweet
Luísa Sonza
@luisasonza
 · 13 de fev
Gente imagina cantar MODO TURBO no carnaval desse ano ",https://pbs.twimg.com/profile_images/1359337759161344003/ttRvpgBG_mini.jpg,1,,13
nuvem bonita pra chover,@itsclaudsbitch,2021-02-13T22:34:46.000Z,"Tirou minha vacina, me deixando apenas com a vacina","Comentar o Tweet
Luis Di Vasca
@DiVasca
 · 8 de fev
""E se em vez de vacinas, nós usássemos vacinas?""
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1009453062837202944/-atclmwz_mini.jpg,,,8
Paulo Pimenta,@DeputadoFederal,2021-02-13T22:18:35.000Z,"Um mês após contratação suspeita de furar fila da vacinação, gêmeas pedem demissão da prefeitura de Manaus - Rede Brasil Atual","Um mês após contratação suspeita de furar fila da vacinação, gêmeas pedem demissão da prefeitura de...
Um dia depois da segunda dose, gêmeas de Manaus alegam que ação do MP que questiona a contratação ""tornou a situação insustentável"" e se exoneram dos cargos
redebrasilatual.com.br",https://pbs.twimg.com/card_img/1360657475159097347/TQ_1MQEq?format=jpg&name=small,18,50,113
Summer Rains,@summerrains_,2021-02-13T23:08:06.000Z,Antes da vacina // depois da vacina,,https://pbs.twimg.com/media/EuJGauwXUAEoKwx?format=jpg&name=360x360,,2,5
