Apelido,Username,Data/Hora,Respondendo,Texto,link_img,Comentarios,Retweets,Likes
Janaína Figueiredo,@janafig,2020-12-22T23:53:29.000Z,"E ainda temos... Ambulantes vendem CoronaVac falsificada por 50 reais na Zona Norte do Rio https://veja.abril.com.br/brasil/ambulantes-vendem-coronavac-falsificada-por-50-reais-no-zona-norte-do-rio/… a través de 
@VEJA","Polícia Federal e Anvisa investigam suposta venda de CoronaVac no Rio
Produtor cultural afirmou que registrou a ‘vacina’ contra a Covid-19, que ainda não está disponível ou à venda, em foto que viralizou nas redes sociais
veja.abril.com.br",https://pbs.twimg.com/card_img/1362157038843949056/oNuBDgxa?format=jpg&name=small,2,1,4
Zilá Fusaro⚘,@FusaroZila,2020-12-22T23:54:18.000Z,"""BioNTech diz que é provável que vacina funcione contra nova cepa da Covid-19""","Covid-19
BioNTech diz que é provável que vacina funcione contra nova cepa da Covid-19",https://pbs.twimg.com/semantic_core_img/1341344095051005966/H4m-pp5c?format=jpg&name=small,,,3
Diogo Blazkowski,@DiogoBlazkowski,2020-12-22T23:59:07.000Z,"Reserva a vacina pros ministros do 5TF, 
@fiocruz
. Nunca te pedi nada. Mas tenha certeza que todos os ministros do 5TF vão tomar certinho. Tenham certeza disso, pois vai que algum deles fica sem.","Comentar o Tweet
Gazeta do Povo
@gazetadopovo
 · 22 de dez de 2020
STF pede para Fiocruz “reservar” vacina contra Covid-19 para 7 mil servidores https://gazetadopovo.com.br/republica/breves/stf-fiocruz-reservar-vacina-contra-covid-19-para-7-mil-servidores/?utm_source=twitter&utm_medium=midia-social&utm_campaign=gazeta-do-povo…",https://pbs.twimg.com/profile_images/1301986911586856961/G1tqJOuu_mini.jpg,2,2,8
Jornal da Cidade Online,@JornalDaCidadeO,2020-12-23T23:38:51.000Z,Inacreditável!,"STF tenta ""furar a fila"" e pede 7 mil reservas de vacina ao Instituto Fiocruz
O Supremo Tribunal Federal pediu à Fiocruz que fossem reservadas vacinas para imunização de 7 mil servidores do Tribunal e do Conselho Nacional de Justiça. No documento, o STF questiona a possibili...
jornaldacidadeonline.com.br",https://pbs.twimg.com/card_img/1362262752891404290/7xOOETyL?format=jpg&name=small,140,272,1 mil
VEJA,@VEJA,2020-12-23T23:42:27.000Z,Cientistas isolam anticorpo de lhama eficaz contra o coronavírus https://veja.abril.com.br/ciencia/cientistas-isolam-anticorpo-de-lhama-eficaz-contra-o-coronavirus/…,,https://pbs.twimg.com/media/Ep9bk4TWMAIB8vF?format=jpg&name=small,25,75,678
petit.,@belpetit,2020-12-23T23:52:20.000Z,E posso voltar a usar batom vermelho sem ser confundida com o Coronga,,https://pbs.twimg.com/media/Ep9d4bwW4AIP3jZ?format=jpg&name=900x900,5,,55
George S Patton,@Jambock67,2020-12-23T23:56:21.000Z,"Fiasco.
Diretor da sociedade paulista de Infectologia diz que ‘ficou muito feio’ para o governo Doria a baixa eficácia da Coronavac “50% de chance de ficar doente” https://terrabrasilnoticias.com/2020/12/diretor-da-sociedade-paulista-infectologia-diz-que-ficou-muito-feio-para-o-governo-doria-a-baixa-eficacia-da-coronavac-50-de-chance-de-ficar-doente/… via 
@TerraBrasilnot","Diretor da sociedade paulista de Infectologia diz que ‘ficou muito feio’ para o governo Doria a...
A indicação de reduzida eficácia da vacina chinesa rebatizada de Coronavac, atingindo apenas o mínimo
terrabrasilnoticias.com",https://pbs.twimg.com/card_img/1362208017698193410/y-cabY_0?format=jpg&name=small,2,46,83
Verdade dos Fatos,@v_dosfatos,2020-12-23T23:55:16.000Z,"Em resposta a 
@v_dosfatos","06) ... até hoje, há contovérsias e desconfianças, e nessa esteira, o adiamento, pela terceira vez, da divulgação dos dados sobre a CORONOVAC, provocam ainda mais incertezas e desconfianças da comunidade científica.",https://abs-0.twimg.com/emoji/v2/72x72/1f447.png,2,48,356
,@ley5814,2020-12-23T23:49:02.000Z,"“Nóis” que somos leigos NUNCA acreditamos nesta Vachina.

Sério que a comunidade “científica” só agora resolveu dar sua opinião?
São covarde e omissos!

Igualmente CONSELHO REGIONAL DE MEDICINA/CRM","Comentar o Tweet
caio
@canalCCore2
 · 23 de dez de 2020
Comunidade científica desconfia que há algo errado com a Coronavac
Até a galera que curte uma vacina está achando ruim
*resumo feito por rede DestiBert
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1344406956384120837/3m7VzrOS_mini.jpg,,6,14
Jornal O Globo,@JornalOGlobo,2020-12-23T13:51:02.000Z,Beyoncé doa 500 mil dólares para abater dívidas hipotecárias de americanos,"Beyoncé doa 500 mil dólares para abater dívidas hipotecárias de americanos
Estrela fez a doação por meio de sua fundação, BeyGood: 'Muitas famílias foram afetadas pela pandemia', diz nota da organização
oglobo.globo.com",https://pbs.twimg.com/card_img/1362144514488549381/2hMhqGVA?format=jpg&name=small,47,133,"1,5 mil"
Samy Dana,@samydana,2020-12-23T21:09:28.000Z,Pq não divulgou os resultados ? Esse negócio que o contrato não permite expor dados técnicos ao público e ao escrutínio dos pares é um absurdo e bala a reputação do Butantan,"Comentar o Tweet
João Doria
@jdoriajr
 · 23 de dez de 2020
Dia histórico para a ciência brasileira 
 twitter.com/UOLNoticias/st…",https://pbs.twimg.com/profile_images/1293278473893687302/ntjlziyJ_mini.jpg,187,389,"4,4 mil"
BBC News Brasil,@bbcbrasil,2020-12-23T23:59:04.000Z,Reino Unido identifica dois casos de covid-19 com nova variante detectada na África do Sul https://bbc.in/3pkHrXg,,https://pbs.twimg.com/media/Ep9fbHZXYAEt9Lk?format=jpg&name=small,6,20,122
João Doria,@jdoriajr,2020-12-23T21:07:19.000Z,Dia histórico para a ciência brasileira ,"Comentar o Tweet
UOL Notícias
@UOLNoticias
 · 23 de dez de 2020
Governo de SP anuncia que CoronaVac tem eficácia pra pedir uso emergencial http://zpr.io/H4XFm",https://pbs.twimg.com/profile_images/1145769146996723712/a2YGX3rT_mini.png,"4,4 mil",390,"1,8 mil"
Baby Angel,@BrotinheGemeos,2020-12-23T23:54:34.000Z,"avalie seu pet:

raça: Mutante
nome: Anna
raiva: um pouquinho
inteligência: 6/10
beleza: 100000000000/10
tomou vacina? Xim
gosta de crianças? Xim
já mordeu alguém? Xim, ela mode eu
apelido? Mamãe",,https://pbs.twimg.com/media/Ep9eY7yW4AIOcWb?format=jpg&name=small,1,,3
Gabi,@alfarfalla,2020-12-23T23:59:27.000Z,"Ué. Mas essa desconfiança não era tudo coisa de bolsonarista conspiracionista? 
Vai lá, pandeminion! Confia cegamente na vacina chinesa, vai dar certo!","Comentar o Tweet
exame
@exame
 · 23 de dez de 2020
Comunidade científica desconfia que há algo errado com a Coronavac https://exame.com/brasil/comunidade-cientifica-desconfia-que-ha-algo-errado-com-a-coronavac/…",https://pbs.twimg.com/profile_images/1322956279447506949/w4yi-lsH_mini.jpg,,1,4
Bruno,@vince_thefirst,2020-12-23T23:55:28.000Z,Eu e o meu amigo branco depois da vacina,"Comentar o Tweet
parece mentira mas não é
@naomentiu
 · 23 de dez de 2020
Um crocodilo melanístico e albino
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1338184537751367686/umBRAPt6_mini.jpg,,,2
Valesca Santana,@_santanaV,2020-12-23T23:54:31.000Z,"Nao tem problema com a eficácia da vacina, o problema é o racismo do ser humano.
Se a vacina inglesa errar, tudo bem foi erro. A chinesa, vao querer quebrar a fabrica.
E o Doria que diz que a vacina nao é politica, tentou  antecipar o resultado. Mas a determinação é da Sinovac.","Comentar o Tweet
exame
@exame
 · 23 de dez de 2020
Comunidade científica desconfia que há algo errado com a Coronavac https://exame.com/brasil/comunidade-cientifica-desconfia-que-ha-algo-errado-com-a-coronavac/…",https://pbs.twimg.com/profile_images/1322956279447506949/w4yi-lsH_mini.jpg,,,3
"Dara, a irresistível e farofeira",@daradiniz23,2020-12-23T23:59:58.000Z,Doida pra tomar a vacina e poder farofar na praia,"Comentar o Tweet
Danrlei
@odancarvalho
 · 27 de nov de 2020
Se você não conhece isso aqui, meu amigo... 
eu só lamento
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1362254709642432514/v1FdI4F1_mini.jpg,,,2
Patrícia Maciel,@patyarqt,2020-12-23T23:52:05.000Z,"""Sabedoria popular. Escute a voz da experiência""

Povo: não vou tomar vacina sem eficácia comprovada

Pandeminion: Anti-ciencia! anti-vacina! É o hapocalipyto! Gado!Vacina tem q ser obrigatória

Ciência: muita estranha a vachina; quase não passa no teste…

Pandeminion: uéééé

¬¬","Comentar o Tweet
exame
@exame
 · 23 de dez de 2020
Comunidade científica desconfia que há algo errado com a Coronavac https://exame.com/brasil/comunidade-cientifica-desconfia-que-ha-algo-errado-com-a-coronavac/…",https://pbs.twimg.com/profile_images/1322956279447506949/w4yi-lsH_mini.jpg,1,4,10
Wasim Syed #todospelasvacinas,@wasimvacinas,2020-12-23T23:57:18.000Z,"Um monte de vacina sendo desenvolvida no Brasil já, sem suporte significativo do MCTIC, pra esse pessoal aí pensar só agora em desenvolver uma do zero.

Ah não","Comentar o Tweet
Natalia Pasternak, PhD
@TaschnerNatalia
 · 23 de dez de 2020
e quando a gente acha que nada poderia ficar mais ridículo hoje https://veja.abril.com.br/blog/radar-economico/ministerio-quer-r-390-milhoes-para-desenvolver-vacina-brasileira/…",https://pbs.twimg.com/profile_images/1359839722298875905/yfRVqs4S_mini.jpg,,,4
blog ou biounicamp,@_JackelineA_,2020-12-23T23:57:51.000Z,"olá 2021
olá 22 anos
olá 2 ano de graduação
olá PAD
olá calourada 
olá emprego se eu conseguir a vaga
olá 10k no insta 
olá tatuagem 
olá vacina PORFAVOR","Comentar o Tweet
jula
#FlowersForVases
@juliabenar
 · 23 de dez de 2020
olá 2021
olá 22 anos
olá 4 ano de graduação com o semestre estralando de crédito
olá possível PAD
olá IC se o PIBIC me aceitar
olá diretoria de comunicação do CAEQ
olá 3 tatoos e 2 piercings

haja força de vontade pra sobreviver a isso tudo mas bora lá twitter.com/mayara_emarais…",https://pbs.twimg.com/profile_images/1359688396847865859/n_7fU8-6_mini.jpg,1,,4
Alerta Rio 24 Horas,@alertario24hrs,2020-12-23T23:57:21.000Z,Comunidade científica desconfia que há algo errado com a Coronavac,"Butantan anuncia eficácia da vacina e dissipa rumores sobre desconfiança
Apresentação de dados mostra taxa de eficácia de 78% da Coronavac, índice considerado bastante alto pela comunidade científica; vacinação começa no dia 25
exame.com",https://pbs.twimg.com/card_img/1362783652862709766/vWxM6N0o?format=jpg&name=small,,2,12
Beto Almeida,@betotvsul,2020-12-23T23:57:44.000Z,"A China não produz apenas vacina contra a Covid19, mas também porta-aviões moderníssimos.","Un portaviones chino atraviesa el estrecho de Taiwán un día después de que un destructor estadoun...
Las autoridades taiwanesas enviaron 6 buques de guerra junto con 8 aeronaves de sus Fuerzas Aéreas para rastrear los movimientos del grupo naval.
actualidad.rt.com",https://pbs.twimg.com/card_img/1362141181145186308/VpP54xRq?format=jpg&name=small,,1,6
Inti Queiroz,@intiqueiroz,2020-12-23T23:55:49.000Z,"Pois é...
Hoje adiaram mais uma vez o anúncio do teste da vacina...

Dória é puro marketing!","Comentar o Tweet
Guilherme Boulos
@GuilhermeBoulos
 · 23 de dez de 2020
A verdade é que quem conhece a obra do metrô de SP, não acredita quando tucanos prometem prazos.",https://pbs.twimg.com/profile_images/1221967496640704512/3lOox3Kt_mini.jpg,,,4
BIA - USE IVERMECTINA,@XBOX49683310,2020-12-23T23:53:25.000Z,"Após testes da terceira fase, a vacina vendida nos camelos do RJ tem 60% de eficiência 
Deu ruim pro docinho e pro 
@butantanoficial",,https://pbs.twimg.com/media/Ep9eH1hWMAEjVtT?format=jpg&name=900x900,3,11,27
Agite antes de beber,@proerdfillipe,2020-12-24T23:56:19.000Z,Meus pais começaram a falar de vacina chinesa eu tô bem assim,,https://pbs.twimg.com/media/EqCoYcaXIAA9NuG?format=jpg&name=900x900,1,,21
"Metrópoles (de
)",@Metropoles,2020-12-24T23:44:49.000Z,"Na véspera de Natal, 
@jairbolsonaro
 diz que governo não poupou esforços no combate à pandemia

Em pronunciamento oficial, presidente se solidarizou com famílias de vítimas da doença e com profissionais de saúde","Na véspera de Natal, Bolsonaro diz que governo não poupou esforços no combate à pandemia
Em pronunciamento oficial, presidente se solidarizou com famílias de vítimas da doença e com profissionais de saúde
metropoles.com",https://pbs.twimg.com/card_img/1360722472866357256/wMc19ubU?format=jpg&name=small,54,28,76
livs,@liviaqui,2020-12-24T23:52:40.000Z,"Twifriends, que vocês tenham um Feliz Natal e que 2021 seja um ano mais leve, com saúde, vacina, tranquilidade, amor e aglomerações.
Bons tempos virão se a gente não desistir. Força pra todos nós!",GIF,https://pbs.twimg.com/tweet_video_thumb/EqCnirPWMAAcRp3.jpg,1,,10
aline,@rosiesarejones,2020-12-24T23:51:15.000Z,"feliz natal a todos, se cuidem e passem alcool nas mao, o corona ainda ta vivo",GIF,https://pbs.twimg.com/tweet_video_thumb/EqCnN0vXMAAgJEV.jpg,8,,21
fagui,@ocaraloco,2020-12-24T23:52:48.000Z,"No jornal nacional

""Chile inicia a vacinação""
""México começou hoje a vacinar""
""Israel está vacinando sua população""
""Estados Unidos vacina""

eu",,https://pbs.twimg.com/media/EqCnk8sXIAMJJtM?format=jpg&name=small,1,2,5
diogomainardi,@diogomainardi,2020-12-24T22:43:00.000Z,"Live de Bolsonaro: ‘a eficácia daquela vacina de SP parece que tá lá embaixo, né?’","Live de Bolsonaro: 'a eficácia daquela vacina de SP parece que tá lá embaixo, né?' - O Antagonista
Jair Bolsonaro iniciou sua live de véspera de Natal nas redes sociais se queixando, mais uma vez, da imprensa —desta vez, por causa da cobertura de suas férias no litoral de Santa Catarina...
oantagonista.com",https://pbs.twimg.com/card_img/1362614659161858048/27vf-SPa?format=jpg&name=small,180,44,334
João Frango Vegano,@eu_ericksovisk,2020-12-24T23:57:13.000Z,Vai ser assim sobre a vacina,"Comentar o Tweet
Filosofia Moderna
@FilosofiaMderna
 · 24 de dez de 2020
vocês na ceia hoje",https://pbs.twimg.com/profile_images/844379626461892612/BciZyUvQ_mini.jpg,,,2
Folha de S.Paulo,@folha,2020-12-24T23:41:02.000Z,"Bolsonaro, em live de Natal, ironiza adiamento de divulgação da eficácia da Coronavac","Bolsonaro, em live de Natal, ironiza adiamento de divulgação da eficácia da Coronavac - 24/12/2020...
Anúncio seria feito na quarta (23), mas governo de SP e Butantan afirmaram somente que a vacina é eficaz, com mais de 50% de eficácia
folha.uol.com.br",https://pbs.twimg.com/card_img/1362662700527017989/AFdFPqHo?format=jpg&name=small,147,42,291
Joaquim A M Teixeira.,@teixei_a,2020-12-24T23:49:18.000Z,"Em resposta a 
@valeriaqibrasil","Feliz Natal, bastante esperança e amor entre os seus, q tenhamos a vacina como presente do bom velhinho.",https://abs-0.twimg.com/emoji/v2/72x72/1f385.png,2,1,2
"Cloreto de Putasso
#TeamMamaco",@AqueleDuduAli,2020-12-24T23:53:11.000Z,Cês vão tomar a vacina?,"Comentar o Tweet
Joel Luiz
@joelluiz_adv
 · 24 de dez de 2020
Estrague a ceia de Natal em 5 palavras:",https://pbs.twimg.com/profile_images/1361807643501862916/WvE7A2LJ_mini.jpg,2,2,5
REY FIGUEIREDO,@ReyFigueiredo,2020-12-24T23:52:31.000Z,"https://diariodopoder.com.br/brasil-e-regioes/infectologista-diz-que-ficou-muito-feio-para-o-governo-de-sp-a-baixa-eficacia-da-coronavac…

Evaldo de Araújo explicou – durante entrevista ao programa Bastidores do Poder, da Rádio Bandeirantes, esta tarde, que, se for confirmada a eficácia de 50% da Coronavac, quem tomar a vacina terá 50% de chance de não ser imunizado contra a covid-19.","Infectologista diz que 'ficou muito feio' para o governo de SP a baixa eficácia da Coronavac -...
A indicação de reduzida eficácia da vacina chinesa rebatizada de Coronavac, atingindo apenas o mínimo recomendado pela Organização Mundial de Saúde (OMS), foi classificada de “frustrante” pelo infe...
diariodopoder.com.br",https://pbs.twimg.com/card_img/1362209431950352390/1ZW_ab9g?format=jpg&name=small,1,,3
PPatrícia,@PatBulbovas,2020-12-24T23:49:52.000Z,"Só nós que não temos vacina
Culpa do 
@jairbolsonaro
#QueroVacina","Comentar o Tweet
Flávio Martins
@sigaoflavio
 · 24 de dez de 2020
Mais de 3 milhões de pessoas já foram vacinadas no mundo. 1 milhão só hoje. Esse número crescerá exponencialmente nos próximos dias. Nesse site, vemos a evolução diária: 

https://ourworldindata.org/grapher/cumulative-covid-vaccinations?tab=chart&stackMode=absolute&time=earliest..latest&region=World…",https://pbs.twimg.com/profile_images/1345505765075931142/FV1dTQ9m_mini.jpg,,,6
Brasil70,@brasilcopa70,2020-12-24T23:56:11.000Z,"Aqui onde moro a vacina já chegou. Estou na fila, um pouquinho mais velho  do que o Pelé...","Comentar o Tweet
LANCE! (de
)
@lancenet
 · 24 de dez de 2020
MENSAGEM DO REI! 
Em vídeo de Natal, Pelé lamenta 'ano diferente' e fala em esperança: 'Que 2021 seja muito melhor' #lancenet 
https://lance.com.br/fora-de-campo/video-natal-pele-lamenta-ano-diferente-fala-esperanca-que-2021-seja-muito-melhor.html…",https://pbs.twimg.com/profile_images/1333814679345491970/v2wNWDUI_mini.png,,1,2
Amanda Anderson,@AmandaPDT12,2020-12-24T23:59:22.000Z,"Boas Festas a todos e que esse ano nos ensine a valorizar as pessoas, ser mais humanos e dar valor aos detalhes que só o tempo pode nos trazer.
Feliz Natal e um Próspero Ano, com vacina!!!",,https://pbs.twimg.com/ext_tw_video_thumb/1342258586806849537/pu/img/OC8Ve3ebvMclx1W7.jpg,1,1,7
e assim nasceu a Carlonha,@CarlaSalgueiro,2020-12-24T23:54:49.000Z,"Já estou aqui no sofá esperando a ceia e pensando em como o homem é inteligente quando quer: inventou a lente de contato, o cílio magnético e a próxima vacina! 
Feliz natal!",,https://pbs.twimg.com/media/EqCoCXVW8AEdWk6?format=jpg&name=small,1,,2
daniel,@tripders,2020-12-24T23:59:16.000Z,minha família toda indo nas labias de bolsonaro e extremistas de direita em não tomar a vacina com medo de dá algum problema por deus gente já quero sair daqui,,https://pbs.twimg.com/media/EqCpDYiXMAIvqFv?format=jpg&name=small,1,,3
Delegado PABLO,@DelegadoPablo_,2020-12-24T23:49:21.000Z,"O Amazonas recebeu nesta quinta-feira mais 40 respiradores do Ministério da Saúde, que serão utilizados em unidades da Secretaria de Estado de Saúde para a ampliação de leitos destinados à pacientes vítimas do novo coronavírus (Covid-19).",,https://pbs.twimg.com/media/EqCmyOAW8AAuw6R?format=jpg&name=small,3,,8
ge,@geglobo,2020-12-25T23:58:06.000Z,"Sem desfalque: jogadores do São Paulo testam negativo para Covid-19 em exames para encarar o Fluminense 
 http://glo.bo/3mRufHT",,https://pbs.twimg.com/media/EqHxYc1XIAAsH9O?format=jpg&name=small,127,205,3 mil
Valor Econômico,@valoreconomico,2020-12-25T23:52:40.000Z,EUA vão exigir testes negativos de coronavírus para passageiros do Reino Unido,"EUA vão exigir testes negativos de coronavírus para passageiros do Reino Unido
Os cientistas não sabem se a nova cepa de coronavírus já chegou aos Estados Unidos
valor.globo.com",https://pbs.twimg.com/card_img/1359556653713133570/grXJT8xN?format=jpg&name=small,3,1,85
Alberto Ainstain,@RY0ASUKA__,2020-12-25T23:59:12.000Z,"Boa noite. Feliz Natal, se protejam do coronga, bebam bastante água e até amanhã.",,https://pbs.twimg.com/media/EqHyoe8XcAoOtw9?format=jpg&name=small,22,,90
Ana,@anagoebell,2020-12-25T23:48:39.000Z,"Em quanto a vacina não vem, a gente vai pro mato tomar água de procedência duvidosa, para fortacer a imudlnidade",,https://pbs.twimg.com/media/EqHwNMpWMAUtvef?format=jpg&name=small,1,,5
doriatic,@lucasfeeernande,2020-12-25T23:49:15.000Z,quando alguém fala que a china criou o coronavírus eu fico exatamente assim,"De 
inez",https://pbs.twimg.com/ext_tw_video_thumb/1194767884188291073/pu/img/3ygaXiBuvMcSiIj-.jpg,1,,6
AJS,@AJS966743,2020-12-25T23:49:13.000Z,A vacina da Moderna é produzia com tecnologia portuguesa... os primeiros 15 lotes oram produzidos em Portugal para ensinar à Moderna como se faz...,"Covid-19. Moderna agradece contribuição portuguesa para vacina
A farmacêutica americana Moderna agradeceu à empresa portuguesa GenIbet o papel que teve na vacina para a covid-19. A empresa portuguesa fabricou os primeiros 15 lotes de RNA mensageiro usados pela...
rtp.pt",https://pbs.twimg.com/card_img/1363145638704218112/LQAfM6t7?format=jpg&name=small,,1,2
Folha de S.Paulo,@folha,2020-12-25T23:50:00.000Z,"Gelo e gim | Vacina para o desânimo, champanhe era queridinha de figuras históricas","Para fechar o ano, faça como Chanel, Churchill e Napoleão: beba champanhe - 25/12/2020 - Daniel de...
Vacina para o desânimo, bebida era queridinha de figuras históricas
folha.uol.com.br",https://pbs.twimg.com/card_img/1361473178393079813/hTEa6UTV?format=jpg&name=small,6,12,67
DeadPool,@Poolwww1,2020-12-25T20:10:45.000Z,"ACORDA, BRASIL! 
#BolsonaroPetista",,https://pbs.twimg.com/media/EqG-PjDXMAIuHCH?format=jpg&name=360x360,9,18,73
𝒞𝓁𝒶𝓊 𝒮𝓅𝒾𝓇𝒾𝓉𝓊𝓈 𝐿𝒾𝒷𝑒𝓇,@ClauSpiritus,2020-12-25T23:58:47.000Z,"Precisamos ir às ruas 
Agora com a vacina o povo vai se sentir mais seguro 

Ae e só acreditar que nós temos mais força e começarmos uma revolução",,https://pbs.twimg.com/media/EqHyiawW4AExK5l?format=jpg&name=360x360,4,2,7
Marco Faustino,@marfabilis,2020-12-25T23:47:34.000Z,"Resolvi dar uma aprofundada na foto compartilhada pelo Jones MFJay, no dia 10/12, no qual ele alegava que a vacina contra a Covid-19 havia chegado em Madureira.

A foto não foi tirada em Madureira no RJ, e nada indica que ele seja o autor. Ela foi tirada em SC ",,https://pbs.twimg.com/media/EqHu2TPXMAMcARf?format=jpg&name=small,1,1,10
Jovem Pan News,@JovemPanNews,2020-12-25T23:30:02.000Z,"‘Parece que a eficácia dessa vacina de São Paulo está lá embaixo’, diz Bolsonaro.

https://buff.ly/38AJIqD",,https://pbs.twimg.com/media/EqHr9c_XUAASgG-?format=jpg&name=small,83,17,254
Assembleia de Deus,@adbrasil,2020-12-25T23:52:08.000Z," O medo das vacinas no Brasil é mais antigo até do que a célebre Revolta da Vacina, de 1904. O país viveu um drama sanitário do mesmo tipo no decorrer do século 19. A doença em questão era a varíola
#vacina #covid19 #coronavirus","‘Fake news’ sabotaram campanhas de vacinação na época do Império no Brasil
O medo das vacinas no Brasil é mais antigo até do que a célebre Revolta da Vacina, de 1904. O país viveu um drama sanitário do mesmo tipo no decorrer do século 19. A doença em questão era a varíola
brasil.elpais.com",https://pbs.twimg.com/card_img/1361102153981460482/74i8Bilk?format=jpg&name=small,1,,3
Teresa Leitão,@teresaleitao_,2020-12-25T23:50:21.000Z,"Depois de superarmos a Covid, esse Natal teve um significado especial.
Gratidão ! Fé, esperança e vacina!",,https://pbs.twimg.com/media/EqHwml5XYAM1ZUb?format=jpg&name=medium,1,,26
Flavio Müller,@flaviomuller,2020-12-25T23:53:09.000Z,"Enfim, importante autoridade médica, ex-ministro da saúde, 
@TeichNelson
, reconhece subnotificação das mortes por Covid-19 no Brasil e estima em 243 mil brasileiros mortos em 2020. Trata-se de depoimento relevante q sinaliza falhas no combate à pandemia do coronavírus.","Comentar o Tweet
Nelson Teich
@TeichNelson
 · 25 de dez de 2020
Se ajustarmos a mortalidade daquela época para os dias atuais, onde o Brasil tem aproximadamente 212.4 milhões de habitantes, o número equivalente de mortes em 2020 seria de aproximadamente 243 mil mortos.
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1251318813196455937/Yqgf-L5c_mini.jpg,,3,3
Thatha,@ThayzaFe,2020-12-25T23:52:55.000Z,"Daí é bom lembrar q teve gente irritado c/quem achou o ruim o circo político q Doria fez quando falou data para vacinação,""o importante é ter vacina,qualquer 1 tentaria lucrar politicamente""A Coronavac caminha para ser 1 desastre do ponto de vista de transparência e credibilidade","Comentar o Tweet
Thatha
@ThayzaFe
 · 25 de dez de 2020
Governo de SP, q não divulgou a eficácia da Coronavac, garante que a eficácia ficou acima de...50%. Vai dar muito certo isso.",https://pbs.twimg.com/profile_images/1118719684608655361/Zy_fcPmK_mini.jpg,2,,2
Val_Ce1,@Val_Ce1,2020-12-25T23:51:46.000Z,Amado Batista contrai coronavírus após show no RN https://bit.ly/3pnG0aD https://natelinha.uol.com.br/amp/famosos/2020/12/25/amado-batista-contrai-coronavirus-apos-show-no-rn-156355.php?__twitter_impression=true…,"Amado Batista contrai coronavírus após show no RN
Cantor de 69 anos testou positivo para a doença há quatro dias
natelinha.uol.com.br",https://pbs.twimg.com/card_img/1361767634962960385/MlSnHnSl?format=jpg&name=small,,1,5
Jurandi Frutuoso ®,@jurandifrutuoso,2020-12-25T23:59:03.000Z,"Os ‘resistentes’ fazem jogo de cena; quando a vacina for disponibilizada, serão os primeiros na fila da Unidade de Saúde. Aguardemos.","Comentar o Tweet
Poder360
@Poder360
 · 25 de dez de 2020
Rejeição à vacina contra covid vai de 19% para 28% em 1 mês, mostra PoderData

https://poder360.com.br/poderdata/rejeicao-a-vacina-contra-covid-vai-de-19-para-28-em-1-mes-mostra-poderdata/…",https://pbs.twimg.com/profile_images/1292513675560067073/u4-PfHrR_mini.jpg,,1,4
Viviane damasceno,@Viviane33473696,2020-12-26T23:58:49.000Z,Tem que fazer esse governador mequetrefe se explicar na justiça sobre esse contrato e essa vachina obscura.,"Comentar o Tweet
Gil Diniz
@carteiroreaca
 · 26 de dez de 2020
Black-Fraude Paulista: o agente chinês quer vender suas vacinas de qualquer maneira seja lá pra quem for, independente da eficácia e do valor de tudo isso!",https://pbs.twimg.com/profile_images/1232499128581677056/ORfSmgUV_mini.jpg,,2,2
ricardo #TrainOn #Pokemon25,@pinkgoldpichu,2020-12-26T23:58:29.000Z,aiai vendo a vacinação começando na europa........... e aqui o governo indo ativamente contra a vacinação.........,,https://pbs.twimg.com/media/EqM8DspXMAI4EyK?format=jpg&name=120x120,,,1
Vasco Lobo,@vlobo35,2020-12-26T22:00:23.000Z,Os governos cuja tecnologia e fundos tornaram o desenvolvimento da vacina possível em tempo record:,"Comentar o Tweet
João Massano
@JMassano
 · 26 de dez de 2020
Grande entusiasmo da Ministra da Saúde, acérrima defensora do sector público, perante o enorme sucesso da iniciativa privada científica e industrial...
Mostrar esta sequência",https://pbs.twimg.com/media/EqMg8FvXIAYIQsp?format=png&name=small,1,13,77
Sergio Eduardo Rudge Bortoli,@RudgeSergio,2020-12-26T23:53:32.000Z,"Em bênção de Natal, Papa critica 'vírus do individualismo radical' e pede vacina para todos","Em bênção de Natal, Papa critica 'vírus do individualismo radical' e pede vacina para todos
Em vez da tradicional missa na Basílica de São Pedro, o líder católico recebeu público de apenas algumas dezenas de pessoas na Sala das Bênçãos
oglobo.globo.com",https://pbs.twimg.com/card_img/1363128776482299905/9fMXTA9C?format=jpg&name=small,,2,8
paula,@tovarisch__,2020-12-26T23:57:18.000Z,"Investigadores?
Nah, a vacina é obra dos CEO's ",,https://pbs.twimg.com/media/EqM7yj2XYAECxIx?format=jpg&name=small,3,2,37
Nélia Lula da Silva,@souguereira,2020-12-26T23:55:11.000Z,"O governo SOCIALISTA, português está chamando seus cidadãos pra serem vacinados por SMS.
Enquanto isso, aqui no Brasil, nem governo nós temos, quanto mais vacina. ",,https://pbs.twimg.com/media/EqM7ThXW4AcwHn5?format=jpg&name=small,2,21,81
Djair Galvão,@djairgalvao,2020-12-26T23:57:12.000Z,"Situação do Brasil no momento: sem governo, sem vacina e sem controle algum da circulação do vírus. E o cara contra a vacina tá em cima do telhado. TMF",,https://pbs.twimg.com/media/EqM7w7EXUAgci0t?format=jpg&name=small,,7,29
